dataset,sample,poisson_ratio,matrix_error,action_error,rayleigh_error,rigid_residual,affine_residual,symmetry_residual,psd_violation,modal_share_1,modal_share_2,modal_share_3,modal_share_4,modal_share_5
parameter hold-out,1215,0.40,2.6531322933774235e-05,2.3341836144017345e-05,0.00018223281237808356,2.329801628260727e-16,2.969232836010442e-08,0.0,0.0,0.8639830597128647,0.7186401055702726,0.22001647344441394,0.19357652965710584,0.003774514550238751
parameter hold-out,1216,0.44,4.320275554285305e-05,4.412930139603215e-05,0.00042877323865022905,1.1982656705187703e-16,3.2785699940198214e-08,0.0,0.0,0.8469758085481065,0.5958377592232837,0.39073705872682885,0.16422374557306396,0.0024245897276236592
parameter hold-out,1217,0.46,4.198611066429621e-05,3.600128816827906e-05,0.0005167282183997505,2.530364423618062e-16,2.7335401786900667e-08,0.0,0.0,0.8323780171975869,0.5050159560459828,0.504545225352137,0.15647402009716077,0.0016767365501293742
parameter hold-out,1218,0.48,3.510953021640501e-05,3.51922919526276e-05,0.0008521300850720262,1.1967710564783625e-16,2.4002295383687893e-08,0.0,0.0,0.8098414517917719,0.6311924085773755,0.39585929319229496,0.16258658835844925,0.0008748872971803501
parameter hold-out,1219,0.49,2.6588508475162088e-05,2.445672688054892e-05,0.0011372399489934942,8.369508491393089e-16,3.3815584906231494e-08,0.0,0.0,0.7913204216543632,0.6981694763669108,0.33618857671080304,0.1740480389404958,0.00044959798692627436
parameter hold-out,1220,0.20,0.00027955622011262163,0.0003572916705039052,0.0011788636590251342,1.4719877889185711e-16,3.269033464051272e-08,0.0,0.0,0.8951492935262388,0.803539027444865,0.18111327080190232,0.10601207760265322,0.013764267007775905
parameter hold-out,1221,0.24,6.0401449962397264e-05,7.591265732226826e-05,0.000272253443660352,1.8855669610477557e-16,3.04696444889331e-08,0.0,0.0,0.8838149286139385,0.8065541872148129,0.17738702466411216,0.1184344029404133,0.0137444263280084
parameter hold-out,1222,0.28,0.00015258422326659183,0.00014404302583631966,0.0005535828675895546,2.799304618526806e-16,3.1060176080666135e-08,0.0,0.0,0.8686568769422451,0.8065390821437413,0.1763271224659562,0.13563967103470356,0.012920242029402888
parameter hold-out,1223,0.32,0.00021255805250132635,0.00019970324851667352,0.0008719237135316829,1.8630465844974e-16,1.9603490885767897e-08,0.0,0.0,0.8475634487517314,0.8026243475176441,0.17794736627025048,0.16054363994956913,0.011454907914702618
parameter hold-out,1224,0.36,0.00019346514933480942,0.0001945297389336833,0.0010071620712098356,1.6717943414398254e-16,2.3281477932398693e-08,0.0,0.0,0.8165985758889649,0.7932396053829256,0.1982767731724823,0.18259969287845432,0.009509295894414058
parameter hold-out,1225,0.40,0.0001193650867282062,0.00012503023504669645,0.0008228278538193606,1.8077610491663248e-16,3.121853810115721e-08,0.0,0.0,0.7752542173701543,0.7678464558173503,0.2579011049262282,0.19207713424172834,0.007204602372664455
parameter hold-out,1226,0.44,2.4552400098362503e-05,2.4767542267914185e-05,0.00024078145320286448,3.3132923515106217e-16,2.5132719528009092e-08,0.0,0.0,0.7425746989123546,0.6852493601513995,0.3551022205629687,0.21259654933061847,0.0046001452953135895
parameter hold-out,1227,0.46,4.1659472325055615e-05,3.953236377397639e-05,0.0005281844363580701,1.9492320859891609e-16,3.417627726880107e-08,0.0,0.0,0.7159852349654003,0.6214857019393746,0.426739085655492,0.23226185745268826,0.00318392551685982
parameter hold-out,1228,0.48,5.677741793809082e-05,4.8887028479420924e-05,0.0014584837812570896,2.75453046326195e-16,2.7647274622348082e-08,0.0,0.0,0.6769411436505091,0.535705683249488,0.5211837031213653,0.26483974405673877,0.001670449549304178
parameter hold-out,1229,0.49,4.302640297043723e-05,3.9333077969990576e-05,0.0020954486648962376,8.091328342829555e-16,2.7920905550203696e-08,0.0,0.0,0.6467109157674861,0.5806119208247439,0.4810435305617672,0.2913797130804644,0.000863084479329139
parameter hold-out,1230,0.20,0.00011830694084054739,0.00013049666659961293,0.0004827407770064189,2.1200415521040566e-16,2.8947302205131674e-08,0.0,0.0,0.9564834835168228,0.9383713838497436,0.07254784482142644,0.024448669350598876,0.008145091350462954
parameter hold-out,1231,0.24,9.1372807256575e-05,0.00011362514031929068,0.0003913067405864654,1.827908869915591e-16,2.580591253731457e-08,0.0,0.0,0.9576104670913164,0.9289551771770982,0.08082760015029963,0.02583541167907981,0.006825343121865353
parameter hold-out,1232,0.28,5.616976782384649e-05,5.890828578869638e-05,0.0002258361309381808,2.2165934509266126e-16,2.4077247002977983e-08,0.0,0.0,0.9580012273738671,0.914896121413761,0.09396562099901692,0.027580111307738322,0.005577389851723557
parameter hold-out,1233,0.32,7.556138279938818e-05,7.648674410259212e-05,0.0004462795180533722,2.304649895743084e-16,3.447043524697198e-08,0.0,0.0,0.957533175616241,0.8923933904717206,0.11572404225350266,0.029868246748546906,0.004412014025665351
parameter hold-out,1234,0.36,0.00011131364149443895,8.95784542241823e-05,0.0006021259811279185,2.030104351268552e-16,2.7107099407344988e-08,0.0,0.0,0.9559353186823302,0.8527319599031139,0.15480548476719624,0.03303450922971548,0.0033289371995734226
parameter hold-out,1235,0.40,0.00010203159059976729,8.270063304781782e-05,0.0007027137044061599,2.3196581201583816e-16,2.620038833101252e-08,0.0,0.0,0.9526142953004136,0.7735742735316453,0.23340881278673226,0.03784241956317425,0.002319193247285064
parameter hold-out,1236,0.44,3.9081413353832276e-05,3.575319106685196e-05,0.0003940079568549494,1.5107976159911707e-16,3.000764592630171e-08,0.0,0.0,0.9464214812365775,0.6012863930618804,0.3917768441453458,0.05896646897085342,0.0013673552070152873
parameter hold-out,1237,0.46,4.049181569899336e-05,3.9619984396215355e-05,0.0007005847230346147,2.136637670931172e-16,3.028460423503613e-08,0.0,0.0,0.9411528834168262,0.539762580855043,0.4618428272624734,0.05621369679417472,0.0009078199437385862
parameter hold-out,1238,0.48,4.8950765534591045e-05,3.792881554327858e-05,0.0013335568029028456,4.024440668833032e-16,1.9602409875909373e-08,0.0,0.0,0.9329358992787276,0.7009401902341573,0.3063604730345417,0.059295010106749764,0.0004547138569199221
parameter hold-out,1239,0.49,1.7089696136116686e-05,1.210219253222502e-05,0.0009390299192581607,2.035666962364917e-16,2.901492373456223e-08,0.0,0.0,0.9260333661266341,0.7745137743550741,0.2337692446365632,0.06550341802798346,0.00022929815974597856
parameter hold-out,1240,0.20,6.0629381999967206e-05,7.145394843205233e-05,0.00032192355284783717,1.9727818307505498e-16,3.4161886061497135e-08,0.0,0.0,0.9958729711496551,0.6396793592275741,0.35944904282117607,0.0034956235106787226,0.00141988928846248
parameter hold-out,1241,0.24,4.5633817780272924e-05,5.1388678473528814e-05,0.0002732804909618079,2.2385478916758037e-16,3.570865302062966e-08,0.0,0.0,0.9962339596324475,0.7386638741682833,0.26007506530840196,0.003827368787891843,0.001250751609401324
parameter hold-out,1242,0.28,2.548409350930395e-05,2.8532158513680213e-05,0.00020736381235018377,1.4340610484768711e-16,2.754350021360291e-08,0.0,0.0,0.9964918973167066,0.8436670927331154,0.15442752875166477,0.004348256582391153,0.0010695782161659697
parameter hold-out,1243,0.32,6.627741876185847e-05,6.967890796639015e-05,0.0003247963101301507,1.5533399152103283e-16,2.3794481314160423e-08,0.0,0.0,0.9966642987219126,0.9172999616408435,0.07981115471438245,0.005295741885394269,0.0008806407684758753
parameter hold-out,1244,0.36,9.911450284585855e-05,0.00010297692373386263,0.0005454550409069942,1.627322405436385e-16,3.592373306526804e-08,0.0,0.0,0.9967588232716398,0.955989154124019,0.03898893913871678,0.007531276456313779,0.0006879367574991132
parameter hold-out,1245,0.40,5.686214918658445e-05,5.8995003577466895e-05,0.0003738445407746944,1.4031982656257545e-16,3.147352514913808e-08,0.0,0.0,0.9967704137432525,0.9669850659994991,0.01878052548185444,0.01694544020232786,0.0004941533719729079
parameter hold-out,1246,0.44,3.676356260626134e-05,3.111928269702047e-05,0.0003673135246494768,1.7759236738784664e-16,2.7540690913068313e-08,0.0,0.0,0.9966973521510529,0.5779265873129189,0.4160713213033077,0.008913920209617544,0.000299841913287702
parameter hold-out,1247,0.46,1.6128548232206538e-05,1.566742868364376e-05,0.00022879590194226204,2.7467134995347253e-16,3.3004335309229024e-08,0.0,0.0,0.9965993954087052,0.9544030065823519,0.0427624062368929,0.0060244895326788265,0.00020216639233604247
parameter hold-out,1248,0.48,3.7363919230996376e-05,3.740936135313725e-05,0.0007935947446559861,2.0992130033485248e-16,2.7717410501113265e-08,0.0,0.0,0.9964276446727107,0.9879223041992953,0.01159932428682401,0.003967445163835803,0.00010310473833541908
parameter hold-out,1249,0.49,1.2423582279597663e-05,1.2368184383415932e-05,0.00046938761141196623,4.696603212111696e-16,2.605434018628664e-08,0.0,0.0,0.9962518247796894,0.9923876353845759,0.008161391181044069,0.0031536114868713216,5.2456389677125e-05
parameter hold-out,1250,0.20,0.00012330997190618587,0.00014550939103109647,0.0005084090250426457,3.015067631207698e-16,3.182738409288613e-08,0.0,0.0,0.936126401410752,0.6337896805497214,0.4004907430200499,0.02098878436099759,0.008386384128507665
parameter hold-out,1251,0.24,0.00011390684046651654,0.00012812874106991139,0.0006882269940851283,1.687332140679279e-16,3.4345418630688876e-08,0.0,0.0,0.9419509298817095,0.5865381558681722,0.4425133095751581,0.02187818270742536,0.007278590043126627
parameter hold-out,1252,0.28,0.00011358988369624071,0.00011813024574674792,0.0005935409484243135,1.5589145222219207e-16,2.8190806432184657e-08,0.0,0.0,0.9465164892527163,0.5174595513813965,0.5070754945469579,0.02305300334770466,0.006130130864965218
parameter hold-out,1253,0.32,6.980194212270916e-05,7.645460328859997e-05,0.0003608629748812453,1.9478686993927455e-16,3.5876158374657926e-08,0.0,0.0,0.949952611872025,0.5965616236992966,0.423883489236254,0.024793008436372575,0.004970491252318514
parameter hold-out,1254,0.36,6.715974063072483e-05,7.04209031550568e-05,0.00036676646000908955,1.5496919896258453e-16,3.6609468508938096e-08,0.0,0.0,0.9522913427625452,0.7035785530323964,0.31235447655259285,0.028088005841224388,0.0038232090121760234
parameter hold-out,1255,0.40,0.00010061896795398926,9.978897509974612e-05,0.0006049054270160861,1.2883030040600433e-16,2.8028408491321248e-08,0.0,0.0,0.9533970685127321,0.7993786691148521,0.20308573037767447,0.04159637739079457,0.002701341065298976
parameter hold-out,1256,0.44,8.376450251278809e-05,8.520971779614681e-05,0.000720470088910611,1.7656162268667847e-16,2.983187756606522e-08,0.0,0.0,0.9531788966201582,0.8084249457504412,0.118727174048992,0.1183109377700049,0.0016073704795727633
parameter hold-out,1257,0.46,3.482428564025654e-05,3.4977620434258115e-05,0.00042615582841845574,1.5664217916579845e-16,2.458692432884306e-08,0.0,0.0,0.9520494843614007,0.918253290824858,0.08763756466658922,0.041026380208012796,0.0010709057112817323
parameter hold-out,1258,0.48,1.1744311552071293e-05,1.137262645131533e-05,0.0005177602840716574,3.084989183682355e-16,2.6407093188074957e-08,0.0,0.0,0.9496758510139214,0.9491219575278363,0.06437215433021634,0.03634664155367341,0.0005386637875780466
parameter hold-out,1259,0.49,1.1240059603629164e-05,1.1025978088245152e-05,0.0010405315444668157,6.453896980917591e-17,3.361966030622162e-08,0.0,0.0,0.96006588037841,0.946963412456091,0.055372744103726376,0.03740930774290649,0.0002721973038415195
parameter hold-out,1260,0.20,0.0001463306318366159,0.0001607958553639268,0.0008956972406443312,1.3551229519518323e-16,2.2370879464014297e-08,0.0,0.0,0.9789428245471196,0.8314591484971968,0.1846445568812526,0.004407559549880323,0.0005838574726011891
parameter hold-out,1261,0.24,0.00014307407368159788,0.00014442348143019098,0.0005976214485442622,1.3866423102952301e-16,2.8695071623694317e-08,0.0,0.0,0.9809917697108548,0.8126966041052178,0.20130327947669224,0.0045993645459227175,0.000564787717696835
parameter hold-out,1262,0.28,0.0001484893652055836,0.00015848601898964357,0.0007082435637994337,2.071390125656358e-16,2.416917388046119e-08,0.0,0.0,0.9826032934514979,0.7761759029579319,0.23605982661983071,0.004844448822868083,0.0005421885190965219
parameter hold-out,1263,0.32,0.00011345881830044445,0.0001209149349742502,0.0006003242495266027,1.809204536611665e-16,4.134497522979624e-08,0.0,0.0,0.9838312646224102,0.705815488488083,0.3048983468337963,0.005179140326404021,0.0005080904605383965
parameter hold-out,1264,0.36,6.180057388084448e-05,6.601886679700127e-05,0.0003817358085783109,1.2486331961187934e-16,2.967897859259392e-08,0.0,0.0,0.9846928208800271,0.5708295239547623,0.4385097124199149,0.005690649987428351,0.0004544506322447791
parameter hold-out,1265,0.40,4.295986085025359e-05,4.0790336317042216e-05,0.00029747939611957574,1.8763058518776573e-16,2.915231234739723e-08,0.0,0.0,0.985147195602937,0.6529696259682911,0.3548926236630782,0.006717076600121404,0.0003738073293702708
parameter hold-out,1266,0.44,2.4059295539845588e-05,2.376081953440384e-05,0.00037587397205203043,1.2596712467027762e-16,2.882650729580481e-08,0.0,0.0,0.9852241168558359,0.845950930648093,0.15567195858161534,0.012945639991429307,0.0002591521556732743
parameter hold-out,1267,0.46,7.5639277452206104e-06,5.607258889953481e-06,0.0001263396773842013,2.1979596610982874e-16,2.619155020073719e-08,0.0,0.0,0.9849320910293308,0.48498143423799744,0.4345648450863067,0.09530899593171333,0.000186692796572997
parameter hold-out,1268,0.48,1.8055188068272045e-05,1.3715548086583898e-05,0.0005769534339884196,1.7408529662509677e-16,2.1157258307147698e-08,0.0,0.0,0.984222150545101,0.946756082009857,0.057787023663976006,0.011115099681785675,0.00010176830570602303
parameter hold-out,1269,0.49,1.0336742728839744e-05,8.005327380910925e-06,0.0005710795734112334,6.800951271171228e-16,2.8027202678999512e-08,0.0,0.0,0.9832457157016639,0.9622890179237424,0.045237067352031236,0.009166563956196562,5.3554888029725285e-05
parameter hold-out,1270,0.20,0.00026144347729134483,0.00030205155284294114,0.001397608998641642,1.195342272569317e-16,3.438001905573958e-08,0.0,0.0,0.9708366170748224,0.889549894405048,0.06575763226149366,0.06010860517430291,0.013665561457701092
parameter hold-out,1271,0.24,0.000166797920579535,0.000154083124805487,0.0007482586272654513,2.0709881849376747e-16,2.5817803141596863e-08,0.0,0.0,0.969384060089819,0.8869455002303407,0.07460708834820103,0.05694693194472138,0.012121023416381698
parameter hold-out,1272,0.28,6.415440071378924e-05,5.183776804535827e-05,0.0002988776563274112,1.8534533711403636e-16,2.5737955378958323e-08,0.0,0.0,0.967623410291374,0.8784147843603723,0.0873087149384031,0.0562205563608986,0.010454300238731066
parameter hold-out,1273,0.32,4.870385873441527e-05,4.9058880062186466e-05,0.00037899509986617417,1.9318929380234518e-16,4.539593672086035e-08,0.0,0.0,0.9654414476953519,0.8602740854169484,0.1068311433652435,0.05874892509746771,0.008696968864539745
parameter hold-out,1274,0.36,3.867276947081309e-05,4.1199388194065756e-05,0.0003821872589062511,1.7536815797824223e-16,2.7522776486338266e-08,0.0,0.0,0.9626428788982416,0.8226577861834804,0.1397913156022777,0.06799950621411223,0.006877503449225071
parameter hold-out,1275,0.40,7.552505403552705e-05,7.184160005691635e-05,0.000789643916961755,1.462834178138891e-16,3.087133801966598e-08,0.0,0.0,0.9588196136787278,0.726790725877838,0.20300853746653852,0.10637455411524732,0.005014697394035422
parameter hold-out,1276,0.44,3.5000421074330836e-05,3.559497296647054e-05,0.0003901771381542186,1.2956977225594729e-16,2.6140774293980036e-08,0.0,0.0,0.9537121201922918,0.4479219336859785,0.34254007851205376,0.2529219320946366,0.0031046378377837
parameter hold-out,1277,0.46,7.420113752933626e-05,5.3388646339985715e-05,0.0014582053635158131,1.1671065710660013e-16,2.5126233770359456e-08,0.0,0.0,0.9497494797169046,0.49432351648344014,0.4682569063311648,0.08576252519157898,0.0021203733517957102
parameter hold-out,1278,0.48,5.897245125502984e-05,4.6771131791331236e-05,0.001961467404440299,7.672566442654997e-17,2.2376325502287807e-08,0.0,0.0,0.9438771852898731,0.63319641177691,0.3593323898371287,0.06278506244118291,0.0010978932622226546
parameter hold-out,1279,0.49,3.416532813268265e-05,2.4355065647409956e-05,0.002288737281164284,2.6297197980576346e-16,2.9164004812368594e-08,0.0,0.0,0.9381868515962629,0.7197789000153875,0.27753900536129367,0.06404960865204895,0.0005651985218923685
parameter hold-out,1280,0.20,9.397088285443651e-05,0.00011494384259705029,0.00049674864700314,2.16702542452817e-16,2.7850068795502156e-08,0.0,0.0,0.9999942723294747,0.9999895163099648,7.784773896914638e-06,5.355919785060889e-06,3.0639159253068784e-06
parameter hold-out,1281,0.24,7.939856259310654e-05,8.886987322905519e-05,0.0004146645667952933,2.504155868225919e-16,2.5422414010375062e-08,0.0,0.0,0.9999940986526494,0.9999841322225803,1.0214901606546847e-05,8.883342244802817e-06,2.666871538800568e-06
parameter hold-out,1282,0.28,5.193959398005104e-05,5.4854276098580346e-05,0.0003285988790586148,2.19963020148573e-16,2.6070840983039434e-08,0.0,0.0,0.9999938626607872,0.9999701539924267,2.3081687110960548e-05,1.0640314171007599e-05,2.2514975435142257e-06
parameter hold-out,1283,0.32,8.16030132330689e-05,9.041303669383599e-05,0.0005725089048867504,2.1270705358881762e-16,2.970949928520759e-08,0.0,0.0,0.999993542255192,0.9999062636655859,8.446263591452277e-05,1.3863438841832073e-05,1.8313208082575017e-06
